,CODE,DATE,PX_LAST,PX_HIGH,PX_LOW,PX_MID,PX_OPEN,VOLUME,PX_SETTLE
2304,IBOV INDEX,2016-04-19,53710.0,54054.0,52894.1,,52894.1,518961700.0,
2305,IBOV INDEX,2016-04-20,53630.9,53857.4,53149.0,,53710.7,469490700.0,
2306,IBOV INDEX,2016-04-22,52907.9,53630.1,52629.5,,53630.1,439109000.0,
2307,IBOV INDEX,2016-04-25,51861.7,52948.7,51748.3,,52911.1,380743000.0,
2308,IBOV INDEX,2016-04-26,53082.5,53107.8,51838.3,,51867.0,386530700.0,
2309,IBOV INDEX,2016-04-27,54477.8,54559.6,53094.2,,53094.2,504939200.0,
2310,IBOV INDEX,2016-04-28,54312.0,54977.7,53963.1,,54475.3,455001700.0,
2311,IBOV INDEX,2016-04-29,53910.5,54705.1,53591.6,,54316.8,504994800.0,
2312,IBOV INDEX,2016-05-02,53561.5,54112.8,53265.3,,53909.5,332368900.0,
2313,IBOV INDEX,2016-05-03,52260.2,53557.1,52260.2,,53557.1,401275400.0,
2314,IBOV INDEX,2016-05-04,52552.8,52672.4,51930.8,,52253.1,439569500.0,
2315,IBOV INDEX,2016-05-05,51671.0,53070.7,51311.0,,52568.6,365290600.0,
2316,IBOV INDEX,2016-05-06,51717.8,52158.9,51204.0,,51670.6,339797600.0,
2317,IBOV INDEX,2016-05-09,50990.1,51716.5,49907.8,,51716.5,508908300.0,
2318,IBOV INDEX,2016-05-10,53070.9,53070.9,50994.0,,50994.0,420534800.0,
2319,IBOV INDEX,2016-05-11,52764.5,53976.3,52735.9,,53072.4,448440400.0,
2320,IBOV INDEX,2016-05-12,53241.3,53798.1,52424.0,,52765.3,477360900.0,
2321,IBOV INDEX,2016-05-13,51804.3,53249.7,51365.6,,53236.5,444765300.0,
2322,IBOV INDEX,2016-05-16,51802.9,52305.5,51584.5,,51803.3,363866200.0,
2323,IBOV INDEX,2016-05-17,50839.4,51946.1,50689.4,,51795.5,399082800.0,
2324,IBOV INDEX,2016-05-18,50561.7,51373.2,50300.6,,50836.1,419848100.0,
2325,IBOV INDEX,2016-05-19,50132.5,50556.1,49588.3,,50556.1,402628000.0,
2326,IBOV INDEX,2016-05-20,49722.7,50821.7,49722.7,,50132.6,335523400.0,
2327,IBOV INDEX,2016-05-23,49330.4,49709.2,48694.7,,49709.2,351844400.0,
2328,IBOV INDEX,2016-05-24,49345.2,50002.1,49152.9,,49330.4,323587600.0,
2329,IBOV INDEX,2016-05-25,49482.9,50356.9,49346.5,,49346.5,358002400.0,
2330,IBOV INDEX,2016-05-27,49051.5,49805.1,48868.6,,49481.3,279569100.0,
2331,IBOV INDEX,2016-05-30,48964.3,49203.1,48799.2,,49051.2,120540000.0,
2332,IBOV INDEX,2016-05-31,48471.7,49269.2,48291.5,,48963.2,580278300.0,
2333,IBOV INDEX,2016-06-01,49012.7,49056.9,48199.9,,48468.2,339181000.0,
2334,IBOV INDEX,2016-06-02,49887.2,49905.6,48780.5,,49007.8,363479600.0,
2335,IBOV INDEX,2016-06-03,50619.5,50634.4,49888.3,,49888.3,343237300.0,
2336,IBOV INDEX,2016-06-06,50431.8,50923.5,50097.3,,50627.2,311187300.0,
2337,IBOV INDEX,2016-06-07,50487.9,50641.1,50004.7,,50431.7,305034500.0,
2338,IBOV INDEX,2016-06-08,51629.3,51811.6,50490.1,,50490.1,433653900.0,
2339,IBOV INDEX,2016-06-09,51118.5,51632.8,50831.7,,51632.8,331255900.0,
2340,IBOV INDEX,2016-06-10,49422.2,51117.4,49421.0,,51117.4,306941600.0,
2341,IBOV INDEX,2016-06-13,49660.8,49763.5,48803.6,,49418.6,271190800.0,
2342,IBOV INDEX,2016-06-14,48648.3,49894.4,48216.4,,49662.1,400524700.0,
2343,IBOV INDEX,2016-06-15,48914.7,49415.0,48323.7,,48649.4,516466700.0,
2344,IBOV INDEX,2016-06-16,49411.6,49411.6,48066.7,,48900.9,400743900.0,
2345,IBOV INDEX,2016-06-17,49533.8,50190.5,49404.8,,49409.3,438025200.0,
2346,IBOV INDEX,2016-06-20,50329.4,50781.5,49539.4,,49539.4,359479700.0,
2347,IBOV INDEX,2016-06-21,50837.8,50870.4,49677.8,,50326.0,345275600.0,
2348,IBOV INDEX,2016-06-22,50156.3,51238.6,50060.4,,50834.7,374530400.0,
2349,IBOV INDEX,2016-06-23,51559.8,51672.6,50160.8,,50160.8,326473500.0,
2350,IBOV INDEX,2016-06-24,50105.3,51561.1,49544.3,,51561.1,426703600.0,
2351,IBOV INDEX,2016-06-27,49245.5,50161.6,48954.4,,50105.8,332825100.0,
2352,IBOV INDEX,2016-06-28,50006.6,50301.4,49252.1,,49252.1,351173700.0,
2353,IBOV INDEX,2016-06-29,51001.9,51229.1,50009.4,,50009.4,409290100.0,
2354,IBOV INDEX,2016-06-30,51526.9,51619.1,50585.1,,51001.4,451320000.0,
2355,IBOV INDEX,2016-07-01,52233.0,52346.1,51411.2,,51540.2,424335300.0,
2356,IBOV INDEX,2016-07-04,52568.7,52917.8,52241.1,,52241.1,208181300.0,
2357,IBOV INDEX,2016-07-05,51842.3,52565.2,51510.4,,52565.2,321789900.0,
2358,IBOV INDEX,2016-07-06,51901.8,51908.7,50825.0,,51842.2,337840200.0,
2359,IBOV INDEX,2016-07-07,52014.7,52718.8,51888.2,,51901.8,382703000.0,
2360,IBOV INDEX,2016-07-08,53140.7,53166.5,52019.5,,52019.5,308810000.0,
2361,IBOV INDEX,2016-07-11,53960.1,54020.7,53143.5,,53143.5,330545500.0,
2362,IBOV INDEX,2016-07-12,54256.4,54746.3,53960.6,,53960.6,399873100.0,
2363,IBOV INDEX,2016-07-13,54598.3,54646.9,53732.8,,54256.4,416201600.0,
2364,IBOV INDEX,2016-07-14,55480.9,55633.5,54600.8,,54600.8,454478600.0,
2365,IBOV INDEX,2016-07-15,55578.2,55648.7,55233.2,,55481.7,379845400.0,
2366,IBOV INDEX,2016-07-18,56484.2,56509.0,55355.1,,55573.3,410770500.0,
2367,IBOV INDEX,2016-07-19,56698.1,56698.1,56246.1,,56487.3,391128400.0,
2368,IBOV INDEX,2016-07-20,56578.0,56927.2,56220.7,,56698.8,398536700.0,
2369,IBOV INDEX,2016-07-21,56641.5,56906.3,56232.5,,56578.0,360216600.0,
2370,IBOV INDEX,2016-07-22,57002.1,57170.6,56518.0,,56641.5,300861800.0,
2371,IBOV INDEX,2016-07-25,56872.7,57205.3,56397.9,,57006.4,323475000.0,
2372,IBOV INDEX,2016-07-26,56782.8,57309.5,56707.8,,56876.2,346469600.0,
2373,IBOV INDEX,2016-07-27,56852.8,57380.3,56788.5,,56788.5,391896700.0,
2374,IBOV INDEX,2016-07-28,56667.1,56853.3,55992.7,,56853.3,392127700.0,
2375,IBOV INDEX,2016-07-29,57308.2,57473.8,56339.6,,56663.9,456318600.0,
2376,IBOV INDEX,2016-08-01,56755.8,57729.3,56675.8,,57309.2,421435200.0,
2377,IBOV INDEX,2016-08-02,56162.4,56973.6,55695.5,,56755.9,397700200.0,
2378,IBOV INDEX,2016-08-03,57076.9,57101.1,55788.0,,56157.4,418406900.0,
2379,IBOV INDEX,2016-08-04,57593.9,58030.4,57075.7,,57075.7,432170300.0,
2380,IBOV INDEX,2016-08-05,57661.1,57950.9,57289.6,,57609.4,345827100.0,
2381,IBOV INDEX,2016-08-08,57635.4,57917.1,57504.2,,57655.5,325129600.0,
2382,IBOV INDEX,2016-08-09,57689.4,58094.6,57615.1,,57637.5,314417500.0,
2383,IBOV INDEX,2016-08-10,56919.8,57952.9,56735.2,,57690.3,361916200.0,
2384,IBOV INDEX,2016-08-11,58299.6,58308.4,56922.8,,56925.0,402646100.0,
2385,IBOV INDEX,2016-08-12,58298.4,58753.0,57986.9,,58299.6,392966300.0,
2386,IBOV INDEX,2016-08-15,59146.0,59323.9,58316.2,,58316.2,359513800.0,
2387,IBOV INDEX,2016-08-16,58855.4,59187.3,58589.2,,59144.3,399415800.0,
2388,IBOV INDEX,2016-08-17,59323.8,59323.8,58081.5,,58846.9,430913400.0,
2389,IBOV INDEX,2016-08-18,59166.0,59417.9,58829.0,,59323.8,372031000.0,
2390,IBOV INDEX,2016-08-19,59098.9,59239.9,58599.5,,59158.3,274399400.0,
2391,IBOV INDEX,2016-08-22,57781.2,59098.9,57631.4,,59079.7,323041300.0,
2392,IBOV INDEX,2016-08-23,58020.0,58596.4,57781.2,,57781.2,374841800.0,
2393,IBOV INDEX,2016-08-24,57717.9,58332.1,57456.4,,58019.1,332082100.0,
2394,IBOV INDEX,2016-08-25,57722.1,58123.7,57638.6,,57717.9,306618600.0,
2395,IBOV INDEX,2016-08-26,57716.3,58655.2,57259.1,,57724.9,372330000.0,
2396,IBOV INDEX,2016-08-29,58610.4,58957.2,57641.5,,57717.2,284501900.0,
2397,IBOV INDEX,2016-08-30,58575.4,58881.6,58292.9,,58610.4,281379300.0,
2398,IBOV INDEX,2016-08-31,57901.1,58910.4,57506.4,,58580.0,420373400.0,
2399,IBOV INDEX,2016-09-01,58236.3,58416.8,57637.8,,57901.5,380158900.0,
2400,IBOV INDEX,2016-09-02,59616.4,59654.7,58240.5,,58240.5,388799400.0,
2401,IBOV INDEX,2016-09-05,59566.3,59985.5,59402.2,,59616.4,181619400.0,
2402,IBOV INDEX,2016-09-06,60129.4,60129.4,59182.1,,59565.6,324787300.0,
2403,IBOV INDEX,2016-09-08,60231.7,60310.5,59742.9,,60129.3,396275200.0,
2404,IBOV INDEX,2016-09-09,57999.7,60220.2,57961.4,,60220.2,411639500.0,
2405,IBOV INDEX,2016-09-12,58586.1,58595.1,57511.2,,57998.2,363840300.0,
2406,IBOV INDEX,2016-09-13,56820.8,58579.9,56459.1,,58579.9,451320400.0,
2407,IBOV INDEX,2016-09-14,57059.5,57342.0,56694.4,,56812.4,343205900.0,
2408,IBOV INDEX,2016-09-15,57909.5,58127.1,57068.3,,57068.3,289903400.0,
2409,IBOV INDEX,2016-09-16,57079.8,57909.5,56794.1,,57909.5,382545500.0,
2410,IBOV INDEX,2016-09-19,57350.4,58024.9,57082.8,,57082.8,277428400.0,
2411,IBOV INDEX,2016-09-20,57736.5,57902.3,57355.6,,57355.6,309382600.0,
2412,IBOV INDEX,2016-09-21,58393.9,58574.6,57326.0,,57736.5,400986000.0,
2413,IBOV INDEX,2016-09-22,58994.2,59462.4,58407.6,,58407.6,346940400.0,
2414,IBOV INDEX,2016-09-23,58697.0,59130.8,58408.8,,58992.2,289679600.0,
2415,IBOV INDEX,2016-09-26,58053.5,58697.0,57904.2,,58697.0,217397900.0,
2416,IBOV INDEX,2016-09-27,58382.5,58490.4,57410.7,,58066.4,304467400.0,
2417,IBOV INDEX,2016-09-28,59355.8,59415.4,58353.5,,58382.7,333338800.0,
2418,IBOV INDEX,2016-09-29,58350.6,59621.2,58291.8,,59346.0,329930800.0,
2419,IBOV INDEX,2016-09-30,58367.0,58900.4,58271.4,,58350.0,294664600.0,
2420,IBOV INDEX,2016-10-03,59461.2,59548.5,58366.5,,58370.2,284828200.0,
2421,IBOV INDEX,2016-10-04,59339.2,59579.8,58891.9,,59461.2,401501200.0,
2422,IBOV INDEX,2016-10-05,60254.3,60477.3,59340.0,,59340.0,348341900.0,
2423,IBOV INDEX,2016-10-06,60644.2,60724.0,60070.3,,60254.3,361574200.0,
2424,IBOV INDEX,2016-10-07,61109.0,61274.6,60478.9,,60645.4,437491600.0,
2425,IBOV INDEX,2016-10-10,61668.3,61756.3,61130.2,,61130.2,302767200.0,
2426,IBOV INDEX,2016-10-11,61021.8,61668.3,60884.8,,61668.3,367842400.0,
2427,IBOV INDEX,2016-10-13,61118.6,61328.6,60243.1,,61020.4,510585800.0,
2428,IBOV INDEX,2016-10-14,61767.2,62038.6,61120.4,,61120.4,380537900.0,
2429,IBOV INDEX,2016-10-17,62696.1,62696.1,61718.8,,61767.6,344401900.0,
2430,IBOV INDEX,2016-10-18,63782.2,63937.4,62701.4,,62701.4,439040800.0,
2431,IBOV INDEX,2016-10-19,63505.6,64089.0,63308.5,,63783.7,372575400.0,
2432,IBOV INDEX,2016-10-20,63837.9,63927.2,62728.8,,63494.7,352726300.0,
2433,IBOV INDEX,2016-10-21,64108.1,64371.8,63378.7,,63838.1,377617700.0,
2434,IBOV INDEX,2016-10-24,64059.9,64691.4,63913.6,,64140.7,377717900.0,
2435,IBOV INDEX,2016-10-25,63866.2,64266.3,63247.6,,64058.6,403930600.0,
2436,IBOV INDEX,2016-10-26,63825.7,63924.3,63083.6,,63860.0,443222900.0,
2437,IBOV INDEX,2016-10-27,64249.5,64608.6,63827.3,,63827.3,369847900.0,
2438,IBOV INDEX,2016-10-28,64307.6,64728.3,63778.0,,64250.6,390570100.0,
2439,IBOV INDEX,2016-10-31,64924.5,65054.4,64311.5,,64311.5,393490300.0,
2440,IBOV INDEX,2016-11-01,63326.4,65291.1,63018.6,,64921.9,464480000.0,
2441,IBOV INDEX,2016-11-03,61750.2,63523.7,61750.2,,63324.7,425145500.0,
2442,IBOV INDEX,2016-11-04,61598.4,62698.6,61491.4,,61749.2,409537300.0,
2443,IBOV INDEX,2016-11-07,64051.7,64193.0,61600.7,,61600.7,342879400.0,
2444,IBOV INDEX,2016-11-08,64157.7,64767.0,63381.3,,64051.7,336609300.0,
2445,IBOV INDEX,2016-11-09,63258.3,64358.3,61794.4,,64157.4,580367600.0,
2446,IBOV INDEX,2016-11-10,61201.0,63903.2,60553.2,,63260.8,785949700.0,
2447,IBOV INDEX,2016-11-11,59183.5,61626.4,58920.9,,61198.7,780699200.0,
2448,IBOV INDEX,2016-11-14,59657.5,59961.4,58322.3,,59183.1,557580200.0,
2449,IBOV INDEX,2016-11-16,60759.3,60915.2,59363.8,,59658.5,472454300.0,
2450,IBOV INDEX,2016-11-17,59770.5,61492.7,59745.7,,60762.9,364051400.0,
2451,IBOV INDEX,2016-11-18,59961.8,60193.3,59327.3,,59770.3,356949400.0,
2452,IBOV INDEX,2016-11-21,61070.3,61070.3,59962.7,,59962.7,362882500.0,
2453,IBOV INDEX,2016-11-22,61954.5,62549.6,61072.1,,61072.1,411036400.0,
2454,IBOV INDEX,2016-11-23,61985.9,62046.2,61233.5,,61955.6,359764600.0,
2455,IBOV INDEX,2016-11-24,61395.5,62104.9,61392.2,,61999.0,164705500.0,
2456,IBOV INDEX,2016-11-25,61559.1,61559.1,60572.8,,61393.9,273580600.0,
2457,IBOV INDEX,2016-11-28,62855.5,62934.4,61240.5,,61558.6,283705100.0,
2458,IBOV INDEX,2016-11-29,60986.5,62858.8,60979.5,,62858.8,352982700.0,
2459,IBOV INDEX,2016-11-30,61906.4,62589.8,60994.1,,60994.1,472919000.0,
2460,IBOV INDEX,2016-12-01,59506.5,61910.6,59058.1,,61906.4,551823300.0,
2461,IBOV INDEX,2016-12-02,60316.1,60378.9,58092.3,,59498.8,447862900.0,
2462,IBOV INDEX,2016-12-05,59831.7,60720.1,59635.0,,60322.4,294969500.0,
2463,IBOV INDEX,2016-12-06,61088.2,61234.9,59395.9,,59828.5,371795700.0,
2464,IBOV INDEX,2016-12-07,61414.4,61917.9,61062.2,,61110.8,396054300.0,
2465,IBOV INDEX,2016-12-08,60676.6,61935.7,60499.4,,61430.0,302736400.0,
2466,IBOV INDEX,2016-12-09,60500.6,61129.1,60315.8,,60688.4,344291000.0,
2467,IBOV INDEX,2016-12-12,59178.6,60516.6,59034.9,,60516.6,324442700.0,
2468,IBOV INDEX,2016-12-13,59280.6,59946.4,58757.5,,59177.5,370006300.0,
2469,IBOV INDEX,2016-12-14,58212.1,59337.8,58212.1,,59280.1,397632100.0,
2470,IBOV INDEX,2016-12-15,58396.2,58635.2,57574.7,,58213.8,367975900.0,
2471,IBOV INDEX,2016-12-16,58389.0,59311.7,58365.5,,58397.6,379778600.0,
2472,IBOV INDEX,2016-12-19,57111.0,58599.9,57109.3,,58390.1,350147800.0,
2473,IBOV INDEX,2016-12-20,57582.9,57918.3,57038.5,,57115.9,275610800.0,
2474,IBOV INDEX,2016-12-21,57646.5,58049.0,57221.5,,57583.3,253795600.0,
2475,IBOV INDEX,2016-12-22,57255.2,57645.9,56828.6,,57645.9,289666000.0,
2476,IBOV INDEX,2016-12-23,57937.1,58142.8,57255.2,,57255.2,222206300.0,
2477,IBOV INDEX,2016-12-26,58620.3,58781.5,57940.8,,57940.8,70110300.0,
2478,IBOV INDEX,2016-12-27,58696.7,59067.7,58402.4,,58627.2,167485100.0,
2479,IBOV INDEX,2016-12-28,59781.6,59911.1,58688.0,,58688.0,202108400.0,
2480,IBOV INDEX,2016-12-29,60227.3,60248.1,59277.6,,59781.9,218510100.0,
2481,IBOV INDEX,2003-01-02,11603.0,11603.0,11290.8,,11290.8,19419231800.0,
2482,IBOV INDEX,2003-01-03,11600.2,11797.8,11600.2,,11631.8,19591243300.0,
2483,IBOV INDEX,2003-01-06,12019.7,12031.9,11633.4,,11636.3,39714231900.0,
2484,IBOV INDEX,2003-01-07,11876.1,12017.6,11842.1,,12009.6,38636475900.0,
2485,IBOV INDEX,2003-01-08,11785.5,11928.0,11757.0,,11874.5,19489785700.0,
2486,IBOV INDEX,2003-01-09,11911.7,11964.2,11780.3,,11813.6,27412712700.0,
2487,IBOV INDEX,2003-01-10,12242.9,12242.9,11924.8,,11924.8,29784975300.0,
2488,IBOV INDEX,2003-01-13,12110.3,12349.8,12095.0,,12242.9,26934388300.0,
2489,IBOV INDEX,2003-01-14,12174.7,12174.7,12052.1,,12131.3,26317032500.0,
2490,IBOV INDEX,2003-01-15,11971.3,12150.7,11898.9,,12150.7,41686860000.0,
2491,IBOV INDEX,2003-01-16,11951.9,12193.1,11920.8,,11973.0,70568941300.0,
2492,IBOV INDEX,2003-01-17,11675.7,11951.8,11555.2,,11951.8,33447955700.0,
2493,IBOV INDEX,2003-01-20,11648.4,11742.3,11544.9,,11675.0,20553295400.0,
2494,IBOV INDEX,2003-01-21,11434.7,11661.8,11433.6,,11610.1,31691776000.0,
2495,IBOV INDEX,2003-01-22,11142.5,11428.1,11132.2,,11428.1,42034028300.0,
2496,IBOV INDEX,2003-01-23,11162.1,11335.6,11027.4,,11147.7,33640748200.0,
2497,IBOV INDEX,2003-01-24,10783.7,11157.7,10753.0,,11157.5,28514009300.0,
2498,IBOV INDEX,2003-01-27,10529.8,10768.1,10461.8,,10768.1,36829708300.0,
2499,IBOV INDEX,2003-01-28,10516.8,10650.2,10495.0,,10534.2,35873149500.0,
2500,IBOV INDEX,2003-01-29,10863.3,10863.3,10456.6,,10514.4,45305067300.0,
2501,IBOV INDEX,2003-01-30,10750.8,11000.6,10704.6,,10872.7,26140861500.0,
2502,IBOV INDEX,2003-01-31,10941.1,11004.3,10740.8,,10760.7,27309557900.0,
2503,IBOV INDEX,2003-02-03,10910.0,11067.1,10852.2,,10943.2,22796335000.0,
2504,IBOV INDEX,2003-02-04,10577.2,10878.9,10534.0,,10878.9,28550200300.0,
2505,IBOV INDEX,2003-02-05,10591.8,10760.9,10496.5,,10581.0,34167723300.0,
2506,IBOV INDEX,2003-02-06,10565.8,10588.9,10360.1,,10587.3,24986137500.0,
2507,IBOV INDEX,2003-02-07,10380.6,10691.8,10354.7,,10566.7,19598368900.0,
2508,IBOV INDEX,2003-02-10,10479.6,10526.7,10309.6,,10387.8,22411644700.0,
2509,IBOV INDEX,2003-02-11,10509.4,10649.9,10475.2,,10490.9,25100249500.0,
2510,IBOV INDEX,2003-02-12,10509.9,10587.3,10445.1,,10512.0,34071319400.0,
2511,IBOV INDEX,2003-02-13,10107.8,10509.0,10090.7,,10509.0,29272050300.0,
2512,IBOV INDEX,2003-02-14,10080.8,10162.7,9968.1,,10103.4,18955273400.0,
2513,IBOV INDEX,2003-02-17,10189.0,10229.3,10089.4,,10089.4,13786964700.0,
2514,IBOV INDEX,2003-02-18,10449.7,10466.0,10165.7,,10191.9,33845720800.0,
2515,IBOV INDEX,2003-02-19,10251.9,10434.3,10206.1,,10434.3,21157226200.0,
2516,IBOV INDEX,2003-02-20,10216.8,10267.9,10118.3,,10258.9,21697667100.0,
2517,IBOV INDEX,2003-02-21,10330.9,10339.6,10143.9,,10222.2,22889184300.0,
2518,IBOV INDEX,2003-02-24,10253.5,10454.3,10251.2,,10333.8,28624856900.0,
2519,IBOV INDEX,2003-02-25,10191.9,10231.3,10022.3,,10231.3,37988822800.0,
2520,IBOV INDEX,2003-02-26,9994.9,10270.7,9976.5,,10191.6,27224008700.0,
2521,IBOV INDEX,2003-02-27,10126.0,10145.8,9998.2,,10006.1,22395836400.0,
2522,IBOV INDEX,2003-02-28,10280.6,10280.6,10152.2,,10153.0,19470808600.0,
2523,IBOV INDEX,2003-03-05,10305.5,10318.5,10104.3,,10262.9,11315570100.0,
2524,IBOV INDEX,2003-03-06,10615.3,10626.2,10310.6,,10311.0,32608041600.0,
2525,IBOV INDEX,2003-03-07,10723.8,10800.4,10438.5,,10608.0,31493595600.0,
2526,IBOV INDEX,2003-03-10,10308.6,10694.7,10294.2,,10694.7,25915012900.0,
2527,IBOV INDEX,2003-03-11,10339.7,10407.5,10199.4,,10314.0,20516999800.0,
2528,IBOV INDEX,2003-03-12,10576.9,10578.7,10289.6,,10343.3,18102498700.0,
2529,IBOV INDEX,2003-03-13,10783.0,10839.6,10590.5,,10606.4,39693910600.0,
2530,IBOV INDEX,2003-03-14,10817.4,10923.9,10755.3,,10791.6,29169045800.0,
2531,IBOV INDEX,2003-03-17,10874.8,10940.3,10608.7,,10782.9,32184986100.0,
2532,IBOV INDEX,2003-03-18,11151.0,11192.2,10890.5,,10890.5,36919342200.0,
2533,IBOV INDEX,2003-03-19,11006.4,11143.1,10944.4,,11143.1,36782548900.0,
2534,IBOV INDEX,2003-03-20,11159.0,11174.3,10857.5,,10993.1,30983888800.0,
2535,IBOV INDEX,2003-03-21,11377.4,11413.5,11176.5,,11176.5,28209249300.0,
2536,IBOV INDEX,2003-03-24,11052.6,11361.6,11024.0,,11361.6,21657269100.0,
2537,IBOV INDEX,2003-03-25,11232.3,11242.9,11034.8,,11047.5,24546653100.0,
2538,IBOV INDEX,2003-03-26,11206.3,11296.3,11186.4,,11248.3,27404073300.0,
2539,IBOV INDEX,2003-03-27,11233.5,11261.6,11035.7,,11204.0,29395615600.0,
2540,IBOV INDEX,2003-03-28,11396.2,11421.0,11220.7,,11272.8,25353892000.0,
2541,IBOV INDEX,2003-03-31,11273.6,11387.2,11214.7,,11387.2,21315275200.0,
2542,IBOV INDEX,2003-04-01,11592.1,11616.5,11282.6,,11282.6,39623125000.0,
2543,IBOV INDEX,2003-04-02,11872.0,11997.6,11602.1,,11615.4,45549519000.0,
2544,IBOV INDEX,2003-04-03,12006.2,12132.5,11876.4,,11877.0,45301408300.0,
2545,IBOV INDEX,2003-04-04,12065.5,12134.6,11923.6,,12014.2,26886928900.0,
2546,IBOV INDEX,2003-04-07,12136.0,12435.8,12120.4,,12154.0,37564297000.0,
2547,IBOV INDEX,2003-04-08,11778.5,12135.9,11732.0,,12124.2,39614572800.0,
2548,IBOV INDEX,2003-04-09,11758.9,11903.8,11754.1,,11783.6,29236930000.0,
2549,IBOV INDEX,2003-04-10,11591.5,11818.9,11577.8,,11783.7,29250524600.0,
2550,IBOV INDEX,2003-04-11,11718.8,11753.0,11608.0,,11614.0,24272941800.0,
2551,IBOV INDEX,2003-04-14,11873.9,11888.8,11719.5,,11726.0,29592619600.0,
2552,IBOV INDEX,2003-04-15,12106.0,12110.7,11827.5,,11865.4,45656729200.0,
2553,IBOV INDEX,2003-04-16,12043.1,12244.6,12011.6,,12119.7,42653100700.0,
2554,IBOV INDEX,2003-04-17,12395.4,12431.6,12051.8,,12051.8,40335969000.0,
2555,IBOV INDEX,2003-04-22,12452.5,12502.4,12245.3,,12392.9,29149375800.0,
2556,IBOV INDEX,2003-04-23,12394.4,12455.2,12314.6,,12455.2,29493957200.0,
2557,IBOV INDEX,2003-04-24,12120.3,12382.6,12100.5,,12370.2,34642321200.0,
2558,IBOV INDEX,2003-04-25,12126.0,12185.3,12058.8,,12124.1,30574017200.0,
2559,IBOV INDEX,2003-04-28,12462.4,12480.4,12008.8,,12128.4,33843510300.0,
2560,IBOV INDEX,2003-04-29,12678.0,12819.9,12470.1,,12470.1,45351945100.0,
2561,IBOV INDEX,2003-04-30,12556.7,12746.1,12556.7,,12713.3,42891365400.0,
2562,IBOV INDEX,2003-05-02,12810.1,12866.0,12541.7,,12564.7,27601053500.0,
2563,IBOV INDEX,2003-05-05,12832.8,12870.0,12717.3,,12829.4,33712189700.0,
2564,IBOV INDEX,2003-05-06,12643.6,12846.5,12608.4,,12828.9,31732036600.0,
2565,IBOV INDEX,2003-05-07,12956.2,12981.5,12664.1,,12669.2,46129594300.0,
2566,IBOV INDEX,2003-05-08,12920.9,13028.1,12864.1,,12968.6,36633289700.0,
2567,IBOV INDEX,2003-05-09,13214.1,13247.0,12949.7,,12949.7,47560516600.0,
2568,IBOV INDEX,2003-05-12,13320.3,13344.9,13096.4,,13206.4,30636714000.0,
2569,IBOV INDEX,2003-05-13,13420.7,13564.8,13316.2,,13322.0,48896760100.0,
2570,IBOV INDEX,2003-05-14,13459.4,13482.7,13336.3,,13428.2,29934777500.0,
2571,IBOV INDEX,2003-05-15,13129.7,13465.0,13092.1,,13464.8,38431742400.0,
2572,IBOV INDEX,2003-05-16,13225.0,13225.0,12876.5,,13143.2,35435862600.0,
2573,IBOV INDEX,2003-05-19,12745.9,13181.8,12731.5,,13178.8,31547754200.0,
2574,IBOV INDEX,2003-05-20,12745.1,12752.6,12576.4,,12752.6,31234027900.0,
2575,IBOV INDEX,2003-05-21,13033.7,13076.5,12710.7,,12749.1,26493843400.0,
2576,IBOV INDEX,2003-05-22,13100.9,13173.4,12971.0,,13031.1,29300197000.0,
2577,IBOV INDEX,2003-05-23,13142.7,13245.6,13029.3,,13101.0,28527978200.0,
2578,IBOV INDEX,2003-05-26,12852.5,13239.0,12852.5,,13149.0,22236474000.0,
2579,IBOV INDEX,2003-05-27,13246.3,13320.9,12859.1,,12861.4,28737377700.0,
2580,IBOV INDEX,2003-05-28,13294.3,13426.7,13256.6,,13256.6,31032811600.0,
2581,IBOV INDEX,2003-05-29,13405.3,13507.3,13300.9,,13302.5,37661502600.0,
2582,IBOV INDEX,2003-05-30,13421.6,13541.1,13312.3,,13412.7,31844597300.0,
2583,IBOV INDEX,2003-06-02,13228.8,13504.5,13211.8,,13441.0,29895089800.0,
2584,IBOV INDEX,2003-06-03,13350.1,13350.1,13106.2,,13230.6,30338377600.0,
2585,IBOV INDEX,2003-06-04,13718.1,13760.4,13374.3,,13386.0,46400938700.0,
2586,IBOV INDEX,2003-06-05,13779.9,13908.1,13588.2,,13689.9,36051690800.0,
2587,IBOV INDEX,2003-06-06,13923.1,14071.3,13794.0,,13794.0,31812582700.0,
2588,IBOV INDEX,2003-06-09,13845.7,13979.0,13809.7,,13926.4,24760400100.0,
2589,IBOV INDEX,2003-06-10,13893.7,14072.3,13808.3,,13869.0,35700911500.0,
2590,IBOV INDEX,2003-06-11,13876.5,13930.2,13720.8,,13898.5,29395988500.0,
2591,IBOV INDEX,2003-06-12,13982.7,14007.1,13738.5,,13901.3,29819860300.0,
2592,IBOV INDEX,2003-06-13,13733.7,14047.2,13677.4,,13980.4,32479560000.0,
2593,IBOV INDEX,2003-06-16,13832.9,13963.0,13696.5,,13736.9,26916883800.0,
2594,IBOV INDEX,2003-06-17,13776.6,13973.2,13731.7,,13843.1,29842351400.0,
2595,IBOV INDEX,2003-06-18,13510.5,13889.6,13372.2,,13789.9,52789593100.0,
2596,IBOV INDEX,2003-06-20,13131.0,13514.1,13104.9,,13514.1,27044264200.0,
2597,IBOV INDEX,2003-06-23,12991.3,13273.4,12894.5,,13132.4,26687375100.0,
